time_s,scheme,environment_temperature_c,environment_moisture_kg_kg,picard_iterations,temperature_residual,moisture_residual,temperature_linear_residual,moisture_linear_residual,surface_heat_internal_w_m2,surface_heat_robin_w_m2,surface_heat_boundary_residual_w_m2,surface_moisture_internal_kg_m2_s,surface_moisture_robin_kg_m2_s,surface_moisture_boundary_residual_kg_m2_s,surface_k_w_m_k,surface_D_m2_s,mass_step_residual,heat_step_residual_j,property_min_json,property_max_json,picard_history_json
43.5,bdf2,28.3828,0.01991275,3,5.397732514520521e-14,5.97716212037172e-11,1.502939994679764e-10,4.263256414560601e-14,-8.663059219153052,-8.668544292761737,0.005485073608685553,1.8680268183694711e-06,1.8711564779890998e-06,-3.1296596196286713e-09,0.4768663216225312,5.570099102333392e-09,1.4696028612352988e-08,-0.06808258767404192,"{""D"": 5.570099102333392e-09, ""cp"": 3371.4375156822243, ""k"": 0.4768663216225312, ""rho"": 951.933868478256}","{""D"": 5.644608573973612e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.4000000000011}","[[1.0182071977410374e-06, 0.00020654923829251714], [3.743240682143377e-10, 1.5863490303493234e-07], [5.397732514520521e-14, 5.97716212037172e-11]]"
43.75,bdf2,28.384999999999998,0.019914375,3,2.227034217364547e-14,5.963020926709043e-11,1.2607870303327218e-10,2.886579864025407e-14,-8.710356111115077,-8.715853683681019,0.005497572565941411,1.8676171432870588e-06,1.8707365408856165e-06,-3.119397598557712e-09,0.47684869311216005,5.5699360433288304e-09,1.4692730434106178e-08,-0.06845415480384534,"{""D"": 5.5699360433288304e-09, ""cp"": 3371.310590407553, ""k"": 0.47684869311216005, ""rho"": 951.8668865416987}","{""D"": 5.6446379944932864e-09, ""cp"": 3415.295774647889, ""k"": 0.4829577464788736, ""rho"": 976.4000000000012}","[[1.021000142244156e-06, 0.00020590191427102922], [3.7529678660286844e-10, 1.5819039498800394e-07], [2.227034217364547e-14, 5.963020926709043e-11]]"
44.0,bdf2,28.3872,0.019916,3,4.2653323530031175e-14,5.948722995678185e-11,9.526957001071423e-11,6.661338147750939e-14,-8.757632077972374,-8.763142095233434,0.0055100172610593745,1.8672086925983374e-06,1.8703179158899491e-06,-3.1092232916117582e-09,0.4768311143849112,5.56977382211952e-09,1.4689442561087505e-08,-0.06882555710509919,"{""D"": 5.56977382211952e-09, ""cp"": 3371.1840235713607, ""k"": 0.4768311143849112, ""rho"": 951.8001145423918}","{""D"": 5.644667683551776e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.4000000000011}","[[1.023784363889016e-06, 0.00020526010123728594], [3.7623647394001907e-10, 1.577495636514279e-07], [4.2653323530031175e-14, 5.948722995678185e-11]]"
44.25,bdf2,28.3894,0.019917625,3,5.284477134411377e-14,5.934755954646824e-11,1.5847945178393275e-10,5.46229728115577e-14,-8.8048871895903,-8.810409592722124,0.00552240313182395,1.8668014563837087e-06,1.8699005918407115e-06,-3.0991354570028163e-09,0.47681358501939064,5.56961243263337e-09,1.4686164905654165e-08,-0.06919679515535446,"{""D"": 5.56961243263337e-09, ""cp"": 3371.057812139612, ""k"": 0.47681358501939064, ""rho"": 951.733550694514}","{""D"": 5.644697429230215e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.0265599030765347e-06, 0.00020462372139643613], [3.771874821843336e-10, 1.5731235486373576e-07], [5.284477134411377e-14, 5.934755954646824e-11]]"
44.5,bdf2,28.3916,0.01991925,3,4.435181599447368e-14,5.920667006773541e-11,2.760316419880837e-10,4.6629367034256575e-14,-8.852121498409609,-8.857656240759582,0.005534742349972532,1.866395424855308e-06,1.8694845577339602e-06,-3.0891328786522482e-09,0.4767961046001443,5.569451868881715e-09,1.4682897381417116e-08,-0.06956786953720225,"{""D"": 5.569451868881715e-09, ""cp"": 3370.9319531210394, ""k"": 0.4767961046001443, ""rho"": 951.6671932374336}","{""D"": 5.644727230670802e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.0293268655085859e-06, 0.00020399269848669408], [3.78144149362295e-10, 1.568787195138856e-07], [4.435181599447368e-14, 5.920667006773541e-11]]"
44.75,bdf2,28.3938,0.019920875,3,5.1146083935994666e-14,5.906665135215915e-11,1.4995293895481154e-10,4.75175454539567e-14,-8.899335074142165,-8.904882103297496,0.005547029155330563,1.8659905883563615e-06,1.8690698027201133e-06,-3.0792143637517407e-09,0.4767786727175427,5.569292124957661e-09,1.4679639903147446e-08,-0.06993878037561352,"{""D"": 5.569292124957661e-09, ""cp"": 3370.8064435663073, ""k"": 0.4767786727175427, ""rho"": 951.6010404352181}","{""D"": 5.644757087033965e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.0320853215941022e-06, 0.00020336695773231876], [3.790904333220601e-10, 1.5644861214804058e-07], [5.1146083935994666e-14, 5.906665135215915e-11]]"
45.0,bdf2,28.396,0.0199225,3,3.755741758954828e-14,5.89302898418405e-11,2.3874235921539366e-10,3.730349362740526e-14,-8.946527969078486,-8.952087244193763,0.005559275115276208,1.8655869373603891e-06,1.8686563161009152e-06,-3.0693787405260788e-09,0.47676128896766523,5.5691331950291015e-09,1.4676392386859448e-08,-0.07030952894165253,"{""D"": 5.5691331950291015e-09, ""cp"": 3370.68128056719, ""k"": 0.47676128896766523, ""rho"": 951.5350905761464}","{""D"": 5.644786997498238e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.0348353277758095e-06, 0.0002027464258164456], [3.8001746374630477e-10, 1.560219812170218e-07], [3.755741758954828e-14, 5.89302898418405e-11]]"
45.25,bdf2,28.3982,0.019924125,3,3.2839114962491024e-14,5.879514739994104e-11,3.362856659805402e-10,2.353672812205332e-14,-8.99370026145311,-8.999271726067093,0.005571464613982613,1.8651844624624346e-06,1.8682440873265286e-06,-3.059624864093979e-09,0.4767439529521913,5.5689750733482006e-09,1.4673154749579381e-08,-0.07068011486456004,"{""D"": 5.5689750733482006e-09, ""cp"": 3370.5564612557773, ""k"": 0.4767439529521913, ""rho"": 951.4693419722446}","{""D"": 5.644816961260007e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.037576972014389e-06, 0.00020213103083702597], [3.8097261205733526e-10, 1.5559877708732947e-07], [3.2839114962491024e-14, 5.879514739994104e-11]]"
45.5,bdf2,28.400399999999998,0.01992575,3,3.642495742474798e-14,5.865687021067792e-11,2.4203927750932053e-10,5.46229728115577e-14,-9.04085201208114,-9.046435611493564,0.005583599412423368,1.8647831543850555e-06,1.8678331059926392e-06,-3.0499516075837725e-09,0.4767266642782908,5.568817754238685e-09,1.466992690975698e-08,-0.07105053914285248,"{""D"": 5.568817754238685e-09, ""cp"": 3370.4319828036937, ""k"": 0.4767266642782908, ""rho"": 951.4037929588224}","{""D"": 5.644846977533424e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.0403103115071998e-06, 0.00020152070227408658], [3.819054871596315e-10, 1.5517896214199508e-07], [3.642495742474798e-14, 5.865687021067792e-11]]"
45.75,bdf2,28.4026,0.019927375,3,3.019682438821223e-14,5.852172776877846e-11,3.058175934711471e-11,4.1300296516055823e-14,-9.087983273033958,-9.093578962406923,0.005595689372965396,1.8643830039678135e-06,1.8674233618376697e-06,-3.0403578698562276e-09,0.4767094225585191,5.5686612321000924e-09,1.4666708786742291e-08,-0.0714208021764454,"{""D"": 5.5686612321000924e-09, ""cp"": 3370.307842421338, ""k"": 0.4767094225585191, ""rho"": 951.3384418940271}","{""D"": 5.644877045550012e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.0430354168514116e-06, 0.00020091537095768533], [3.828483619742837e-10, 1.5476247995556615e-07], [3.019682438821223e-14, 5.852172776877846e-11]]"
46.0,bdf2,28.404799999999998,0.019929,3,5.737390631662138e-14,5.839076499003051e-11,5.7411853049416095e-11,3.019806626980426e-14,-9.135094113655587,-9.140701840178167,0.005607726522580236,1.8639840021728458e-06,1.8670148447400325e-06,-3.0308425671866867e-09,0.4766922274107136,5.568505501405711e-09,1.4663500300940719e-08,-0.07179090432584558,"{""D"": 5.568505501405711e-09, ""cp"": 3370.1840373571385, ""k"": 0.4766922274107136, ""rho"": 951.2732871584052}","{""D"": 5.644907164558498e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.0457523607200627e-06, 0.00020031496903255832], [3.8376028206518826e-10, 1.5434929621997426e-07], [5.737390631662138e-14, 5.839076499003051e-11]]"
46.25,bdf2,28.407,0.019930625,3,5.001338561566343e-14,5.825893144812601e-11,3.5083758120890707e-10,1.7319479184152442e-14,-9.18218459454749,-9.187804305901182,0.00561971135369177,1.8635861400787463e-06,1.866607544715501e-06,-3.02140463675463e-09,0.47667507845789403,5.5683505566985606e-09,1.4660301374043107e-08,-0.07216084630000034,"{""D"": 5.5683505566985606e-09, ""cp"": 3370.0605648968376, ""k"": 0.47667507845789403, ""rho"": 951.2083271544802}","{""D"": 5.644937333824691e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.0484611967243454e-06, 0.0001997194299293847], [3.846922045595511e-10, 1.5393936356570377e-07], [5.001338561566343e-14, 5.825893144812601e-11]]"
46.5,bdf2,28.4092,0.01993225,3,3.3593861427578543e-14,5.812866527990332e-11,1.440412233932875e-10,9.237055564881302e-14,-9.229254758900336,-9.234886419925203,0.0056316610248678955,1.8631894088768256e-06,1.866201451914603e-06,-3.012043037777429e-09,0.4766579753281648,5.568196392594633e-09,1.465711192864339e-08,-0.07253062833651279,"{""D"": 5.568196392594633e-09, ""cp"": 3369.9374223627865, ""k"": 0.4766579753281648, ""rho"": 951.1435603063364}","{""D"": 5.6449675526311745e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.0511620154663632e-06, 0.0001991286883285629], [3.856275211888001e-10, 1.5353263427493366e-07], [3.3593861427578543e-14, 5.812866527990332e-11]]"
46.75,bdf2,28.4114,0.019933875,3,3.83120600019221e-14,5.7995960974842247e-11,1.127773430198431e-10,5.551115123125783e-14,-9.276304684520163,-9.281948242204408,0.005643557684244627,1.8627937998718729e-06,1.8657965566200683e-06,-3.002756748195484e-09,0.476640917654618,5.568043003778222e-09,1.465393188840934e-08,-0.07290025107475868,"{""D"": 5.568043003778222e-09, ""cp"": 3369.81460711325, ""k"": 0.476640917654618, ""rho"": 951.0789850592109}","{""D"": 5.644997820277122e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.0538548760301815e-06, 0.00019854268013199788], [3.8652886352452994e-10, 1.531290763035798e-07], [3.83120600019221e-14, 5.7995960974842247e-11]]"
47.0,bdf2,28.4136,0.0199355,3,4.5106269273977286e-14,5.786534650135694e-11,4.0961367631098256e-10,7.993605777301127e-14,-9.323334423132598,-9.328989832113166,0.0056554089805676,1.8623993044799477e-06,1.8653928492443717e-06,-2.993544764424041e-09,0.47662390507524166,5.567890385002532e-09,1.4650761178109734e-08,-0.0732697147920512,"{""D"": 5.567890385002532e-09, ""cp"": 3369.69211654174, ""k"": 0.47662390507524166, ""rho"": 951.0145998790995}","{""D"": 5.645028136078103e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.4000000000009}","[[1.0565398316491785e-06, 0.00019796134243906815], [3.8743907318930445e-10, 1.5272863914737908e-07], [4.5106269273977286e-14, 5.786534650135694e-11]]"
47.25,bdf2,28.415799999999997,0.019937125,3,5.152300612470009e-14,5.7735602791028186e-11,5.297806637827307e-11,5.950795411990839e-14,-9.370344043737092,-9.376011248608052,0.005667204870960063,1.8620059142250393e-06,1.8649903203273219e-06,-2.9844061022826025e-09,0.47660693723282777,5.5677385310869694e-09,1.4647599723414081e-08,-0.07363902000263539,"{""D"": 5.5677385310869694e-09, ""cp"": 3369.5699480763597, ""k"": 0.47660693723282777, ""rho"": 950.9504032523715}","{""D"": 5.64505849936586e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.059216938576299e-06, 0.00019738461350953107], [3.883604148982319e-10, 1.5233128501521048e-07], [5.152300612470009e-14, 5.7735602791028186e-11]]"
47.5,bdf2,28.418,0.01993875,3,4.1520327129945283e-14,5.7613695949108556e-11,3.452669261605479e-10,2.5757174171303632e-14,-9.41733359792686,-9.423012550332999,0.005678952406139359,1.8616136207390864e-06,1.8645889605336889e-06,-2.9753397946024787e-09,0.4765900137748835,5.567587436914976e-09,1.4644447450907472e-08,-0.07400816756905815,"{""D"": 5.567587436914976e-09, ""cp"": 3369.4480991791615, ""k"": 0.4765900137748835, ""rho"": 950.8863936853902}","{""D"": 5.645088909488039e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.0618862543854996e-06, 0.0001968124327415799], [3.89292322425267e-10, 1.5193697385196877e-07], [4.1520327129945283e-14, 5.7613695949108556e-11]]"
47.75,bdf2,28.420199999999998,0.019940375,3,5.718475328522625e-14,5.748395223877981e-11,1.0106759873451665e-10,4.085620730620576e-14,-9.464303128561914,-9.469993795140397,0.005690666578482606,1.8612224157583306e-06,1.8641887606509317e-06,-2.9663448926011017e-09,0.4765731343535452,5.567437097437428e-09,1.4641304288382086e-08,-0.07437715733451628,"{""D"": 5.567437097437428e-09, ""cp"": 3369.3265673455257, ""k"": 0.4765731343535452, ""rho"": 950.8225697041491}","{""D"": 5.645119365808037e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.064547895345177e-06, 0.0001962447406451983], [3.9018176300729067e-10, 1.5154567274280673e-07], [5.718475328522625e-14, 5.748395223877981e-11]]"
48.0,bdf2,28.4224,0.019942,3,2.2081217793784244e-14,5.735751742844603e-11,3.785771696129814e-10,1.3766765505351941e-14,-9.51125270444667,-9.516955040911057,0.005702336464386448,1.860832291121087e-06,1.8637897115869236e-06,-2.9574204658367075e-09,0.47655629862549276,5.567287507663802e-09,1.4638170164388194e-08,-0.07474599026229571,"{""D"": 5.567287507663802e-09, ""cp"": 3369.205350103548, ""k"": 0.47655629862549276, ""rho"": 950.7589298539078}","{""D"": 5.645149867704807e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.0672018599569556e-06, 0.00019568147881168343], [3.9110271829187234e-10, 1.5115733675634545e-07], [2.2081217793784244e-14, 5.735751742844603e-11]]"
48.25,bdf2,28.424599999999998,0.019943625,3,6.47337572429085e-14,5.723073431284963e-11,2.4715518520679325e-10,3.907985046680551e-14,-9.558182411657603,-9.56389634435908,0.00571393270147702,1.860443238768757e-06,1.8633918043677685e-06,-2.9485655990114225e-09,0.47653950625186703,5.567138662672425e-09,1.463504500837561e-08,-0.07511466619037145,"{""D"": 5.567138662672425e-09, ""cp"": 3369.0844450134423, ""k"": 0.47653950625186703, ""rho"": 950.6954726988429}","{""D"": 5.645180414572615e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.069848241652835e-06, 0.000195122589893793], [3.919887558631025e-10, 1.50771929494685e-07], [6.47337572429085e-14, 5.723073431284963e-11]]"
48.5,bdf2,28.4268,0.01994525,3,5.548601810687409e-14,5.7108827470930006e-11,1.723492459859699e-10,1.9984014443252818e-14,-9.605092249522317,-9.610817762460044,0.005725512937727828,1.8600552507409282e-06,1.8629950301356675e-06,-2.9397793947393672e-09,0.47652275689818935,5.566990557595866e-09,1.4631928750859331e-08,-0.07548318613647521,"{""D"": 5.566990557595866e-09, ""cp"": 3368.963849666963, ""k"": 0.47652275689818935, ""rho"": 950.6321968217069}","{""D"": 5.645211005820782e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.0724870742264807e-06, 0.00019456801757875114], [3.929004575018049e-10, 1.503894102061096e-07], [5.548601810687409e-14, 5.7108827470930006e-11]]"
48.75,bdf2,28.429,0.019946875,3,5.4353591932387344e-14,5.6987268934273006e-11,3.1116087484406307e-10,6.039613253960852e-14,-9.651982312661758,-9.657719351304195,0.005737038642436687,1.8596683191769976e-06,1.8625993801468186e-06,-2.9310609698209816e-09,0.4765060502342825,5.5668431876307936e-09,1.4628821323113477e-08,-0.07585155033031525,"{""D"": 5.5668431876307936e-09, ""cp"": 3368.8435616868337, ""k"": 0.4765060502342825, ""rho"": 950.569100823491}","{""D"": 5.645241640873523e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.0751184622444801e-06, 0.00019401982643555294], [3.937908299114189e-10, 1.5000975172280882e-07], [5.4353591932387344e-14, 5.6987268934273006e-11]]"
49.0,bdf2,28.4312,0.0199485,3,4.52946111098006e-14,5.6862227344989734e-11,1.7189449863508344e-10,4.04121180963557e-14,-9.698852643624793,-9.70460116681977,0.0057485231949776505,1.859282436308808e-06,1.8622048457693779e-06,-2.9224094605698035e-09,0.4764893859341939,5.566696548030166e-09,1.4625722657310419e-08,-0.07621975934493674,"{""D"": 5.566696548030166e-09, ""cp"": 3368.723578726196, ""k"": 0.4764893859341939, ""rho"": 950.5061833231005}","{""D"": 5.6452723191697264e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.0777423934508155e-06, 0.00019347733596923516], [3.947102634115144e-10, 1.4963291189984582e-07], [4.52946111098006e-14, 5.6862227344989734e-11]]"
49.25,bdf2,28.4334,0.019950125,3,4.019892391472804e-14,5.67453709293782e-11,1.1004885891452432e-10,4.1744385725905886e-14,-9.745703293569186,-9.751463264380789,0.005759970811602955,1.8588975944670142e-06,1.8618114184814434e-06,-2.913824014429172e-09,0.47647276367611924,5.566550634105876e-09,1.4622632686655499e-08,-0.07658781348100402,"{""D"": 5.566550634105876e-09, ""cp"": 3368.603898468058, ""k"": 0.47647276367611924, ""rho"": 950.4434429570309}","{""D"": 5.6453030401627604e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.080359016196489e-06, 0.00019293894502276949], [3.95571565871614e-10, 1.4925885555838908e-07], [4.019892391472804e-14, 5.67453709293782e-11]]"
49.5,bdf2,28.435599999999997,0.01995175,3,6.454468114883862e-14,5.662050349272624e-11,1.532498572487384e-10,3.907985046680551e-14,-9.792534330927808,-9.798305698694776,0.005771367766968183,1.8585137860724013e-06,1.8614190898691318e-06,-2.905303796730492e-09,0.47645618314232985,5.566405441228964e-09,1.4619551344945079e-08,-0.07695571298227927,"{""D"": 5.566405441228964e-09, ""cp"": 3368.484518624775, ""k"": 0.47645618314232985, ""rho"": 950.3808783790612}","{""D"": 5.645333803320289e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.082968311431184e-06, 0.00019240460221155132], [3.9645702250842516e-10, 1.4888755152511767e-07], [6.454468114883862e-14, 5.662050349272624e-11]]"
49.75,bdf2,28.4378,0.019953375,3,6.662060731741085e-14,5.65022538560642e-11,1.3574208423960954e-10,1.8207657603852567e-14,-9.839345806739471,-9.845128524426627,0.0057827176871558805,1.8581310036375036e-06,1.8610278516246484e-06,-2.8968479871448e-09,0.47643964401910033,5.566260964822683e-09,1.4616478566966175e-08,-0.07732345852745785,"{""D"": 5.566260964822683e-09, ""cp"": 3368.3654369375226, ""k"": 0.47643964401910033, ""rho"": 950.3184882599437}","{""D"": 5.6453646081239276e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.0855703659804565e-06, 0.00019187425704577225], [3.973370031109053e-10, 1.4851896270552103e-07], [6.662060731741085e-14, 5.65022538560642e-11]]"
50.0,bdf2,28.439999999999998,0.019955,3,4.189733349817653e-14,5.63845266772961e-11,4.0949998947326094e-10,5.595524044110789e-14,-9.886137763319033,-9.89193179585186,0.005794032532827842,1.8577492397665966e-06,1.8606376955444364e-06,-2.8884557778398335e-09,0.4764231459966386,5.566117200364995e-09,1.4613414288233168e-08,-0.0776910505762482,"{""D"": 5.566117200364995e-09, ""cp"": 3368.246651175798, ""k"": 0.4764231459966386, ""rho"": 950.2562712871098}","{""D"": 5.645395454069251e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.0881652040124626e-06, 0.00019134785991492046], [3.982441574167405e-10, 1.481530565330572e-07], [4.189733349817653e-14, 5.63845266772961e-11]]"
50.25,bdf2,28.4422,0.019956625,3,4.7936536471083493e-14,5.6263142293270417e-11,4.6406967157963663e-10,3.3306690738754696e-14,-9.932910286256194,-9.938715566448764,0.005805280192570095,1.8573684871494743e-06,1.860248613527343e-06,-2.8801263778687204e-09,0.4764066887690165,5.565974143391394e-09,1.4610358445232241e-08,-0.07805848939570316,"{""D"": 5.565974143391394e-09, ""cp"": 3368.1281591369184, ""k"": 0.4764066887690165, ""rho"": 950.1942261643749}","{""D"": 5.645426340665409e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.090752926506994e-06, 0.0001908253620661859], [3.991252644539065e-10, 1.4778980305347348e-07], [4.7936536471083493e-14, 5.6263142293270417e-11]]"
50.5,bdf2,28.444399999999998,0.01995825,3,3.378201040704582e-14,5.614698248818416e-11,2.270326149300672e-10,6.439293542825908e-14,-9.979663365755718,-9.985479889682836,0.005816523927117956,1.8569887385642387e-06,1.8598605975728427e-06,-2.871859008604047e-09,0.47639027203410267,5.5658317894866926e-09,1.4607310975074649e-08,-0.07842577577089985,"{""D"": 5.5658317894866926e-09, ""cp"": 3368.00995864554, ""k"": 0.47639027203410267, ""rho"": 950.1323516116549}","{""D"": 5.645457267435018e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.0933335540461495e-06, 0.0001903067155853035], [4.0001240777721285e-10, 1.474291646498016e-07], [3.378201040704582e-14, 5.614698248818416e-11]]"
50.75,bdf2,28.4466,0.019959875,3,3.321579504689185e-14,5.602977776731001e-11,1.4347278920467943e-10,2.6645352591003757e-14,-10.026397121957825,-10.032224818338875,0.005827696381050629,1.8566099868766723e-06,1.8594736397793088e-06,-2.8636529026365044e-09,0.4763738954934982,5.565690134290527e-09,1.4604271815676094e-08,-0.07879290944250616,"{""D"": 5.565690134290527e-09, ""cp"": 3367.892047553187, ""k"": 0.4763738954934982, ""rho"": 950.0706463646894}","{""D"": 5.645488233913896e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.0959071581681122e-06, 0.00018979187337809277], [4.008912441785786e-10, 1.47071114676689e-07], [3.321579504689185e-14, 5.602977776731001e-11]]"
51.0,bdf2,28.4488,0.0199615,3,4.076479458024441e-14,5.5912224741173224e-11,8.185452315956354e-11,2.0872192862952943e-14,-10.073111562290427,-10.078950404947307,0.005838842656880061,1.8562322250314832e-06,1.8590877323422844e-06,-2.8555073108012378e-09,0.4763575588524701,5.5655491734924135e-09,1.4601240905705919e-08,-0.07915989147110769,"{""D"": 5.5655491734924135e-09, ""cp"": 3367.7744237377847, ""k"": 0.4763575588524701, ""rho"": 950.0091091747655}","{""D"": 5.645519239650906e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.0984738005970968e-06, 0.00018928078915321687], [4.0173874912143257e-10, 1.4671562213496716e-07], [4.076479458024441e-14, 5.5912224741173224e-11]]"
51.25,bdf2,28.451,0.019963124999999998,3,4.925740586384728e-14,5.5799373836081913e-11,1.9610979506978765e-10,3.774758283725532e-14,-10.119806772117297,-10.125656701480068,0.005849929362771178,1.855855446060056e-06,1.8587028675528358e-06,-2.8474214927798044e-09,0.47634126181989034,5.565408902833825e-09,1.4598218184748692e-08,-0.07952672167873064,"{""D"": 5.565408902833825e-09, ""cp"": 3367.65708510321, ""k"": 0.47634126181989034, ""rho"": 949.9477388084538}","{""D"": 5.64555028420774e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.1010334964419948e-06, 0.00018877341740459336], [4.0262135414923113e-10, 1.4636264853690466e-07], [4.925740586384728e-14, 5.5799373836081913e-11]]"
51.5,bdf2,28.4532,0.01996475,3,3.9632351768873426e-14,5.568721954151586e-11,5.184119800105691e-11,1.2434497875801753e-14,-10.166482758762118,-10.172343759869307,0.005861001107188457,1.8554796430745855e-06,1.8583190377959194e-06,-2.8393947213338564e-09,0.4763250041081737,5.5652693181025304e-09,1.4595203592867886e-08,-0.07989340105165282,"{""D"": 5.5652693181025304e-09, ""cp"": 3367.5400295788504, ""k"": 0.4763250041081737, ""rho"": 949.8865340473471}","{""D"": 5.6455813671587164e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.1035863042185402e-06, 0.0001882697133931078], [4.035047111037855e-10, 1.460121717651173e-07], [3.9632351768873426e-14, 5.568721954151586e-11]]"
51.75,bdf2,28.455399999999997,0.019966375,3,4.56715167392454e-14,5.557297541537404e-11,3.8198777474462986e-11,3.952393967665557e-14,-10.213139616144632,-10.219011631390629,0.005872015245996565,1.8551048092657547e-06,1.8579362355487809e-06,-2.831426283026177e-09,0.4763087854332172,5.5651304151376425e-09,1.4592197071074173e-08,-0.08025992960785569,"{""D"": 5.5651304151376425e-09, ""cp"": 3367.423255119164, ""k"": 0.4763087854332172, ""rho"": 949.825493687805}","{""D"": 5.645612488090632e-09, ""cp"": 3415.2957746478887, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.1061323152805412e-06, 0.0001877696331312886], [4.0435145237399714e-10, 1.4566416430348935e-07], [4.56715167392454e-14, 5.557297541537404e-11]]"
52.0,bdf2,28.4576,0.019968,3,5.737242020723857e-14,5.546012451028272e-11,4.5361048250924796e-11,1.4654943925052066e-14,-10.259777377477878,-10.265660366947316,0.0058829894694376605,1.8547309379039283e-06,1.8575544533794111e-06,-2.8235154754828584e-09,0.4762926055143426,5.564992189826127e-09,1.4589198560899442e-08,-0.08062630784491137,"{""D"": 5.564992189826127e-09, ""cp"": 3367.306759703267, ""k"": 0.4762926055143426, ""rho"": 949.7646165407058}","{""D"": 5.645643646602471e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.400000000001}","[[1.1086715288837473e-06, 0.0001872731333676331], [4.0522121519868285e-10, 1.453185860969156e-07], [5.737242020723857e-14, 5.546012451028272e-11]]"
52.25,bdf2,28.459799999999998,0.019969625,3,3.6612622196401497e-14,5.534762191045403e-11,1.0027179087046534e-10,2.1316282072803006e-14,-10.306396084589009,-10.31229001739149,0.005893932802480961,1.8543580223362714e-06,1.8571736839449965e-06,-2.8156616087250497e-09,0.47627646407423696,5.5648546380990346e-09,1.4586208004787539e-08,-0.08099253648988178,"{""D"": 5.5648546380990346e-09, ""cp"": 3367.1905413345066, ""k"": 0.47627646407423696, ""rho"": 949.7039014311995}","{""D"": 5.645674842305268e-09, ""cp"": 3415.295774647889, ""k"": 0.48295774647887346, ""rho"": 976.4000000000011}","[[1.111204022982208e-06, 0.00018678017156779933], [4.0608097264742137e-10, 1.44975423909796e-07], [3.6612622196401497e-14, 5.534762191045403e-11]]"
